video_id;video_title;channel;author;comment;published_at;like_count;clean;sentiment;confidence
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@CeciliaEkaristi;7:02  plsss ngakak😭💔;2026-05-30T17:56:06Z;1;plss terbahak-bahak;positif;0.7942
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@mypomenude1;"Dr Gia : Hashirama
Dr. Tirta : Madara uchiha
Raditya dika : kuchiyose pakkun";2026-05-30T15:48:17Z;2;dari gia hashirama dari tirta madara uchiha raditya dika kuchiyose pakkun;netral;0.9305
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Dyvvvv;1:05:36 ga espek pake Jersey 😭;2026-05-30T14:10:13Z;2;tidak espek pakai jersey;negatif;0.9725
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@aurissya;Dr Tirta disini kek bocah baru lahiran aslinya bocah masa sakit pinggang😭🙏🏻;2026-05-30T11:28:12Z;4;dari tirta disini kek bocah baru lahiran aslinya bocah masa sakit pinggang;negatif;0.9819
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@beniqnoabdillah;radit sengaja banget;2026-05-30T09:34:15Z;1;radit sengaja sekali;negatif;0.9903
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@kayycaine;dr.tirta :sigma boy sigma boy sigma sigma sigma boy;2026-05-30T06:43:51Z;1;dari tirta sigma boy sigma boy sigma sigma sigma boy;netral;0.9798
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Dera_id;Yah IQ-nya kalah sama Reza arab😂;2026-05-30T04:53:41Z;1;yah iq nya kalah sama reza arab;negatif;0.996
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@mydreamsanctuary;ga heran mereka jadi dokter, aslinya dah jenius;2026-05-29T19:14:57Z;2;tidak heran mereka jadi dokter aslinya sudah jenius;negatif;0.9917
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@UmmuRidwan-k3r;Seru kurang lama durasi nya😂;2026-05-29T17:31:03Z;1;seru kurang lama durasi nya;negatif;0.6426
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ariyaa-;Low cortisol vs High cortisol;2026-05-29T11:56:21Z;1;kalau cortisol vs high cortisol;netral;0.9566
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Togevv;Terima kasih banyak;2026-05-29T04:37:58Z;1;terima kasih banyak;positif;0.9969
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@heroesfoodandrinks;John Petrucci & Mike Portnoy;2026-05-29T02:47:38Z;0;john petrucci mike portnoy;netral;0.9742
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ep4394;1 bulan 15 jt penonton;2026-05-28T22:32:03Z;1;bulan jt penonton;netral;0.7382
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@oldastory;dokter gia kek dosen ku, senyam senyum ramah dikelas. nilai keluar ,satu kelas D. sesak napas kan, bahaya banget dr gia ini 😂;2026-05-28T16:08:53Z;0;dokter gia kek dosen ku senyam senyum ramah dikelas nilai keluar satu kelas d sesak nafas kan bahaya sekali dari gia ini;negatif;0.6952
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@manusiahidup6517;44:34 nakal bgt ihhhhhhh😭😭😭😭😭😭😭;2026-05-28T15:27:51Z;0;nakal sangat ihh;negatif;0.9959
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@bundatigaputri3357;Penutupan yang bikin dr.Tirta jengkel 😂😂😂😂;2026-05-28T13:36:03Z;1;penutupan yang bikin dari tirta jengkel;negatif;0.996
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@numbereighten;"44:48 pantes sering teriak2 ""NGISING"".";2026-05-28T13:18:26Z;0;pantes sering teriak2 ngising;negatif;0.7535
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@kharisma31001;bener bener definisi tentram vs tantrum🤣😭;2026-05-28T12:39:44Z;0;benar benar definisi tentram vs tantrum;positif;0.7625
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@stevxtrl;1:07:05  alergi jersey mu 😭😭 kocak bgt;2026-05-28T11:58:42Z;0;alergi jersey mu kocak sangat;negatif;0.9166
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Mikazuki_Alya;"kak gem : Paham! 
dr.tirta : PAHAM KAU! 
dr gia : paham, kau~";2026-05-28T05:36:45Z;0;kak gem paham dari tirta paham kamu dari gia paham kamu;negatif;0.9457
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@KiranaSafa-s3e;"POV: ngomong paham kau
Dr. Tirta: PAHAM KAU!!!😡😡
Dr. Gia: Paham kau💐🎀💅🏻💅🏻";2026-05-28T04:20:04Z;0;pov bicara paham kamu dari tirta paham kamu dari gia paham kamu;negatif;0.9318
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@desainisme;54:02 yang nyariin makanan favorit wkwk;2026-05-28T04:12:04Z;1;yang nyariin makanan favorit wkwk;netral;0.5983
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@khadeejayasmin5061;Gimana ga gagal wawancara nya org nge gas mulu😂;2026-05-28T01:52:57Z;0;gimana tidak gagal wawancara nya orang nge gas terus;negatif;0.9936
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@khadeejayasmin5061;Luar biasa IQ nya lebih dr 140;2026-05-28T01:46:58Z;0;luar biasa iq nya lebih dari;negatif;0.5166
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@khadeejayasmin5061;Bruderan....;2026-05-28T01:43:33Z;0;bruderan;netral;0.9405
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@khadeejayasmin5061;Perawat jg bs jd guru buat dokter muda yaa;2026-05-28T01:42:15Z;0;perawat juga bisa jadi guru buat dokter muda yaa;netral;0.7412
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@SalmanNgemplek;Sejak awal dr. Tirta muncul di alam dunia Maya, saya langsung suka karna beliau orang cerdas , jos sampean ...;2026-05-28T01:25:14Z;0;sejak awal dari tirta muncul di alam dunia maya saya langsung suka karena beliau orang cerdas jos sampean;positif;0.9931
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Lutvan13;Lah njir abis nonton chenluc malah direkomen yang doksli;2026-05-27T14:19:58Z;0;lah njir abis nonton chenluc malah direkomen yang doksli;negatif;0.9912
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@pambudigaming3261;14:13 AAAAAAAA;2026-05-27T13:33:49Z;1;aa;negatif;0.909
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@yennyfatmasari2039;Cara sobek kado nya aja udh keliatan ya gesss 🙏🏻 hahaha;2026-05-27T11:54:56Z;0;cara sobek kado nya saja sudah kelihatan ya gess hahaha;negatif;0.9909
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@nabilanisa761;ga nyangka udah 2 populer;2026-05-27T10:09:57Z;1;tidak sangka sudah populer;negatif;0.9858
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@NMT2811;Pantesan aku suka dr. Gia, ternyata sama2 MU mania ❤❤❤❤ GG MU 😂;2026-05-27T09:31:27Z;0;pantas saya suka dari gia ternyata sama2 mu mania gg mu;positif;0.9959
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@dramamamak696;"😂😂😂😂😂❤ doctorr gia pertanyaannya""momen apa tersesat membela liverpool🤣🤣🤣🤣🤣,gogo..the RED DEVIL IS BACK😂😂😂";2026-05-27T08:46:40Z;0;doctorr gia pertanyaannya momen apa tersesat membela liverpool gogo the red devil is back;netral;0.7569
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@ZiyuTianlei;"Kalo di gaming ada 
Papa kehidupan : bang regi
Papa kematian : bang windah

Skrng di kedokteran 
Low cortisol : dr. Gia
High cortisol : dr. Tirta";2026-05-27T08:23:38Z;0;kalau di gaming ada papa kehidupan bang regi papa kematian bang windah sekarang di kedokteran kalau cortisol dari gia high cortisol dari tirta;netral;0.6046
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Lutfi-b9t;"dokter gia = obat penenang
dokter tirta= obat doping";2026-05-27T07:12:15Z;0;dokter gia obat penenang dokter tirta obat doping;netral;0.98
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@KliwonNoise;MAJU KABEHH!!!!!  SIKATTTT!!;2026-05-27T06:55:26Z;0;maju kabehh sikatt;positif;0.9605
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@yan8832;Gara gara dr Gia aku jd mulai buka buka media dr Tirta,krn dr Gia  positif thinking ,dr Tirta ikutan jd lbh ke humor..jd mulai liat liat..;2026-05-27T03:12:53Z;0;gara gara dari gia saya jadi mulai buka buka media dari tirta karena dari gia positif thinking dari tirta ikutan jadi lebih ke humor jadi mulai liat liat;positif;0.9491
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@raiaputri;41:52 same expression👊🏻🤣;2026-05-27T01:39:44Z;0;same expression;netral;0.9041
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@rifqicharisma9906;57:50 😭;2026-05-27T00:59:02Z;0;;positif;0.8912
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@PrasaKata-is3bo;Halo dok vs Halo Cok;2026-05-27T00:08:02Z;0;halo dok vs halo cok;netral;0.9823
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@NovaZahra-p4s9j;Sumpah ini PODCAST TERNGAKAK, tercengang sama dr GIA TIBA2 buka baju yang semangat banget manasin dr TIRTA😂😂 plisss kalian seru bangett!!! Semua orang harus NONTON😅😅😅;2026-05-26T17:06:26Z;0;sumpah ini podcast terngakak tercengang sama dari gia tiba2 buka baju yang semangat sekali manasin dari tirta pliss kalian seru sangat semua orang harus nonton;positif;0.9717
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Achmd.666;Suara hati yg bocor😂 55:08;2026-05-26T14:57:04Z;0;suara hati yang bocor;negatif;0.9941
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@DurahmanJalaludin-y1j6g;"Pantesan ke jogja orng solo aja ke jogja jadi nya 

Saya akan lawan😂😂";2026-05-26T13:29:16Z;0;pantas ke jogja orang solo saja ke jogja jadi nya saya akan lawan;negatif;0.9805
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@SlazaaA-iw7yt;Jujur ini deserves banget bersejarah dan top 2 popular vid nya radit karna semua full menghibur tanpa iklan secara eksplisit jd ga pernah bosen tonton ulang;2026-05-26T13:28:38Z;0;jujur ini deserves sekali bersejarah dan top popular vid nya radit karena semua full menghibur tanpa iklan secara eksplisit jadi tidak pernah bosan tonton ulang;positif;0.9975
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Endangkr;Sy teman kuliah mas Sutarjo ayahnya dokter Tirta , lembut santun ibunya juga;2026-05-26T12:16:32Z;2;saya teman kuliah mas sutarjo ayahnya dokter tirta lembut santun ibunya juga;positif;0.9017
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@rizkiyt2865;"dr gia : swasta
dr tirta : bpjs 
😂";2026-05-26T11:39:26Z;4;dari gia swasta dari tirta bpjs;netral;0.9783
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@IamYourBanana;"""Eek Bulat kayak Bakso!!"" Cok Sakit perut🤣🤣🤣";2026-05-26T11:33:41Z;0;eek bulat mirip bakso cok sakit perut;positif;0.6804
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@WidiaFitri-ip6fn;😭;2026-05-26T09:12:37Z;0;;positif;0.8912
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@fadira-official.;Kasih tau vs kasih paham;2026-05-26T08:34:46Z;0;kasih tahu vs kasih paham;positif;0.9575
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Grandchiter45;SURAJ PATEL YT;2026-05-26T08:08:35Z;0;suraj patel yt;netral;0.9465
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@01ayakirana01;bener bgt lagi suasana gramed bikin kebelet poop 😭😭;2026-05-26T06:01:21Z;0;benar sangat lagi suasana gramed bikin kebelet poop;positif;0.9854
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@faizkerehore1431;MU vs Liverpool;2026-05-26T03:04:57Z;0;mu vs liverpool;negatif;0.7927
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@JamesssBryanttt;13:44   🤣🤣🤣🤣🤣🤣🤣🤣;2026-05-26T00:49:09Z;0;;positif;0.8912
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@blubblubblubbubub;Sedikit lagiiiiiiiiiiii jadi top two Raditya Dika's video!!!;2026-05-26T00:40:12Z;2;sedikit lagii jadi top two raditya dika s video;netral;0.8267
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@estimanafe1506;Ini gak cuman dokter yang kayak gini, tenaga kesehatan pada umumnya dah 😂;2026-05-25T17:56:36Z;0;ini tidak hanya dokter yang mirip gini tenaga kesehatan pada umumnya sudah;positif;0.59
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@growwithsand;54:04 scene animasi oryza;2026-05-25T16:08:20Z;0;scene animasi oryza;netral;0.9752
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@wiwi_24-c4w;apaan tiba tiba sigma boy😭😭;2026-05-25T15:22:23Z;0;apaan tiba tiba sigma boy;negatif;0.9412
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@DariyahDariyah-u3p;Pdhl klo menurut fengshui cina, bentuk kuping kaya dr Gia itu emosional, gampang ngamuk.;2026-05-25T13:39:47Z;0;padahal kalau menurut fengshui cina bentuk kuping kaya dari gia itu emosional gampang ngamuk;negatif;0.9955
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@sriyudaningsih-v7q;"dr GIA bikin adem, pasien pasti seneng jd nurut bs sembuh.
dr TIRTA bikin emosi, pasien jd marah, jd darah tinggi penyakit g jd sembuh mlh  semakin parah.😅😅😅";2026-05-25T06:53:28Z;0;dari gia bikin adem pasien pasti senang jadi nurut bisa sembuh dari tirta bikin emosi pasien jadi marah jadi darah tinggi penyakit tidak jadi sembuh mlh semakin parah;negatif;0.9765
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@HaikalRasyid-d8j;14 tahun kuliah 😂;2026-05-25T06:14:39Z;0;tahun kuliah;netral;0.9266
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@nellysihotang1310;ha ha ha ha ha ha ha ha ha;2026-05-25T05:56:58Z;0;ha ha ha ha ha ha ha ha ha;netral;0.9126
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@Saswanto123;Saya  bangga  dengan  doktor  tirta  apa yamg di bicarakan  fakta   dalam kehipan;2026-05-25T05:37:13Z;0;saya bangga dengan doktor tirta apa yamg di bicarakan fakta dalam kehipan;positif;0.9858
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@dewasetya2415;bahaGIA vs TIRTAntrum 😂;2026-05-25T02:52:15Z;2;bahagia vs tirtantrum;positif;0.9855
dSq0Z5XpoLc;Pertemuan Bersejarah dr. Tirta dan dr. Gia;Raditya Dika;@kumbangultramen;🤣;2026-05-24T20:49:15Z;0;;positif;0.8912
