video_id;video_title;channel;author;comment;published_at;like_count;clean;sentiment;confidence
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@EprianaNurriyansah;Cuma mbg, ples koprasi merah putih, sedangkan di setiap desa ada KUD, ada juga pegadaian ngapain aneh aneh seolah paling benar, sedangkan dilapangan ancur garagara mbg 11ribu bpjs yang dibiayai negara sekarang dinon aktifkan pdahal buanyak orang yang butuh banget untuk brobat coba bayangin milih mbg atau bpjs  coba mikir pilih kesehatan untuk rakyat /mbg!!!! Tolol bner;2026-05-10T09:31:13Z;0;cuma mbg ples koprasi merah putih sedangkan di setiap desa ada kud ada juga pegadaian ngapain aneh aneh seolah paling benar sedangkan dilapangan hancur garagara mbg 11ribu bpjs yang dibiayai negara sekarang dinon aktifkan padahal buanyak orang yang butuh sekali untuk brobat coba bayangin pilih mbg atau bpjs coba mikir pilih kesehatan untuk rakyat mbg tolol benar;negatif;0.9959
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@SuhartiHar-o2y3j;Aminnnn pk;2026-05-09T00:41:50Z;0;aminn pk;netral;0.9757
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@SuhartiHar-o2y3j;Za pk betull ini hebat top;2026-05-09T00:41:15Z;0;za pk betull ini hebat top;positif;0.9959
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@SuhartiHar-o2y3j;Zaa pk buuutuull tip  pk Prabowo;2026-05-09T00:39:30Z;0;zaa pk buutuull tip pk prabowo;netral;0.9789
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@SuhartiHar-o2y3j;Pk prsdeñ baik3 ??? Dn juga pk mntriii pkprbya juga sht3 pk zihh;2026-05-09T00:37:51Z;0;pk prsdeñ baik3 dn juga pk mntrii pkprbya juga sht3 pk zihh;netral;0.9693
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@SuhartiHar-o2y3j;Buuutuull pk prsdenn masukk tetap semangat pk prsdenn  top  ryt mendukung  slmt sht  pk prsdenn;2026-05-09T00:35:31Z;0;buutuull pk prsdenn masukk tetap semangat pk prsdenn top ryt mendukung selamat sht pk prsdenn;positif;0.5855
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@RudiZx-z1s;Mbg;2026-05-07T12:47:56Z;0;mbg;negatif;0.9842
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@alfiirach;Omon2;2026-04-30T18:35:47Z;0;omon2;netral;0.705
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@alfiirach;Presiden omon2;2026-04-30T18:34:38Z;0;presiden omon2;netral;0.9679
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@Tawolohoadmin1234toeabangka;Itu Prabowo sekarang pascabowo;2026-04-30T03:49:34Z;0;itu prabowo sekarang pascabowo;negatif;0.9723
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@abiyan_zamran;Langkah kayak gini bisa jadi role model buat daerah lain biar ikutan bikin kebijakan positif;2026-04-29T16:05:30Z;0;langkah mirip gini bisa jadi role model buat daerah lain biar ikutan bikin kebijakan positif;netral;0.8919
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@bahagiaitusederhana1709;Wahhh, ternyata makan bubur Kita beda cara.;2026-04-25T17:24:39Z;0;wahh ternyata makan bubur kita beda cara;positif;0.5603
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@SikinSikin-q2b;mundur pak plis;2026-04-17T19:03:32Z;0;mundur pak tolong;negatif;0.8962
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@Abdulbasid-n5t;99% bacot.1%kerja.;2026-04-15T19:51:14Z;2;bacot kerja;negatif;0.9952
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@BudionoTKT-g4o;Presiden no 1 Soekarno n Prabowo no 2;2026-04-11T18:54:51Z;0;presiden no soekarno n prabowo no;netral;0.9786
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@riskitristian7260;Bacot do4ng nih n4jw4 ga 4da mnfaatny4  k4ya em4k2 gib4h ,ny4ri biy4r tmb4h ten4r ,UDH GA JAMAN ...kaya bu lita gading tuh  ga bnyak pert4ntanyaan tind4kan ny4ta memperjuangkan penghapusan pensiunan DPR ..;2026-04-05T03:53:34Z;0;bacot do4ng nih n4jw4 tidak 4da mnfaatny4 k4ya em4k2 gib4h ny4ri biy4r tmb4h ten4r sudah tidak jaman kaya bu lita gading tuh tidak banyak pert4ntanyaan tind4kan ny4ta memperjuangkan penghapusan pensiunan dpr;negatif;0.8999
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@rifkiyogapradana3276;kapan yah 1:47:13;2026-03-25T02:57:25Z;0;kapan yah;negatif;0.9884
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@cybercrimenegara;Meanwhile setelah 2 tahun .😶;2026-03-21T20:48:19Z;1;meanwhile setelah tahun;netral;0.9322
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@hautumn2;Komennya pada sarkas kah?;2026-03-20T07:11:43Z;1;komennya pada sarkas kah;negatif;0.9959
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@dka_nugraha;Cocok banget nih kebijakan sama kebutuhan sekarang, pas banget momennya, terima kasih untuk perhatian ke rakyat;2026-03-19T18:10:50Z;0;cocok sekali nih kebijakan sama kebutuhan sekarang pas sekali momennya terima kasih untuk perhatian ke rakyat;positif;0.9968
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@ullesakhy7401;25:44 Tapi kenapa masih banyak yg miskin kalau negara kita kaya akan hasil alam..bertanya dgn nada lembut🤪;2026-03-19T13:26:17Z;0;tapi kenapa masih banyak yang miskin kalau negara kita kaya akan hasil alam bertanya dengan nada lembut;negatif;0.5004
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@Semangat45-w7m;Hostnya sedang menikmati kue 😅;2026-03-17T00:44:04Z;0;hostnya sedang menikmati kue;positif;0.9971
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@ktgdchandra658;Maaf pk prabowo..anda ngomong aja sdh berantakan begitu aplagi mau ngurus negara dan skrg terbukti indonesia kacau balau anda bikin;2026-03-16T18:44:51Z;1;maaf pk prabowo anda bicara saja sudah berantakan begitu aplagi mau urus negara dan sekarang terbukti indonesia kacau balau anda bikin;negatif;0.9958
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@SabrinaAzura-h1n;Mantap yg dulu pendukung prabowo..rasakan lah skrng..hai antek2 asing..😂😂😂;2026-03-14T13:51:18Z;0;mantap yang dulu pendukung prabowo rasakan lah sekarang hai antek2 asing;negatif;0.9939
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@PutraAji-m1f7p;Tidak sesuai pas sudah jadi presiden semuaa hanya angin;2026-03-11T21:37:47Z;1;tidak sesuai pas sudah jadi presiden semuaa hanya angin;negatif;0.9956
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@jacsweet7089;kekecewaan saya paling mendalam adalah memilih Dia,,😥😥 semoga banyak yg sadar;2026-03-06T19:07:15Z;1;kekecewaan saya paling mendalam adalah memilih dia semoga banyak yang sadar;negatif;0.9943
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@dka_nugraha;Beneran effort pemerintah nggak sia-sia, rakyat puas;2026-03-06T10:31:14Z;2;benar effort pemerintah tidak sia sia rakyat puas;positif;0.9965
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@rizalrisqi3378;Presiden PLIN PLAN;2026-03-05T21:52:20Z;0;presiden plin plan;netral;0.9185
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@pramanayoga26;Ancur ancur;2026-03-03T16:02:35Z;0;hancur hancur;negatif;0.9956
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@Anemo-py4vi;Aku dari masa depan dan Iyah, sangat maju indonesia;2026-03-02T23:39:37Z;7;saya dari masa depan dan iyah sangat maju indonesia;positif;0.9965
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@MuhammadAlif-w9v-m5r;"Anies-Muhaimin condong ke AS/Barat
Prabowo-Gibran condong ke Rusia
Ganjar-Mahfud condong ke Tiongkok";2026-02-27T15:41:40Z;0;anies muhaimin condong ke as barat prabowo gibran condong ke rusia ganjar mahfud condong ke tiongkok;netral;0.9819
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@wahyusaptanugraha3221;"HAY MALING MALING
HAY KORUPTOR KORUPTOR 
PRABOWO GIBRAN TIDAK AKAN PERNAH GENTAR MENGHADAPI KALIAN 
HIDUP JOKOWI";2026-02-27T09:11:51Z;0;hay maling maling hay koruptor koruptor prabowo gibran tidak akan pernah gentar menghadapi kalian hidup jokowi;negatif;0.9956
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@sahripudinSahripudin-k9r;Puspa.sibang.;2026-02-26T19:59:51Z;0;puspa sibang;netral;0.8485
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@DavidVerdiansyah-iw2nv;Serem sih;2026-02-25T03:40:22Z;0;seram sih;negatif;0.9956
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@rezabredo1581;Omon omon😂;2026-02-23T19:54:36Z;0;omon omon;negatif;0.6655
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@husni3549;Pasti pada nyesal;2026-02-16T15:24:56Z;1;pasti pada nyesal;positif;0.9473
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@acekkuadrat;HALO, ADA NGGA YANG BARU NONTON VIDEO INI DI TAHUN 16 FEB 2026?;2026-02-16T04:40:22Z;17;halo ada tidak yang baru nonton video ini di tahun feb;netral;0.95
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@FrelaTucostina;Ruang dialog di media menjadi bagian penting dalam demokrasi;2026-02-14T07:11:49Z;1;ruang dialog di media menjadi bagian penting dalam demokrasi;netral;0.6352
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@Sugi-d7l;emangnya ada yg menghina,orang berpangkat,orang kaya, orang penting kok di hina,gak masuk di akal, itu bukan menghina namanya pejabat publik wajar di kritik, apalagi sistem di negara kita yg tertinggi kedudukannya adalah Rakyat meskipun realita ny rakyat gak bisa berbuat apa2 kecuali hanya bisa mengkritik,,;2026-02-10T17:19:50Z;1;memangnya ada yang menghina orang berpangkat orang kaya orang penting kok di hina tidak masuk di akal itu bukan menghina namanya pejabat publik wajar di kritik apalagi sistem di negara kita yang tertinggi kedudukannya adalah rakyat meskipun realita ny rakyat tidak bisa berbuat apa2 kecuali hanya bisa mengkritik;negatif;0.9941
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@growthdzz;ini yang komen pada sarkas gak sih?;2026-02-10T13:42:50Z;0;ini yang komen pada sarkas tidak sih;negatif;0.996
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@lagucoverai;Video ini muncul kembali ke beranda. Sy berharap banyak dulu kepada pak presiden, tp skrg kecewa luar biasa karena memaafkan koruptor. Sy kira beliau tegas 😢;2026-01-31T22:47:52Z;1;video ini muncul kembali ke beranda saya berharap banyak dulu kepada pak presiden tapi sekarang kecewa luar biasa karena memaafkan koruptor saya kira beliau tegas;negatif;0.994
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@bangtoba2553;Yg hina dan olok² ente itu dulu termul tg ada di kabinetmu kini😅;2026-01-24T05:18:26Z;0;yang hina dan olok² anda itu dulu termul tg ada di kabinetmu kini;negatif;0.9958
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@JanuarAhmad-l9c;Memang Hebat Pak Jokowi, gak ada Duanya.;2026-01-12T18:25:11Z;0;memang hebat pak jokowi tidak ada duanya;positif;0.9952
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@cipta_perwira77;Kalo pemerintah terus kayak gini, optimis masa depan Indonesia makin cerah;2026-01-12T14:12:28Z;0;kalau pemerintah terus mirip gini optimis masa depan indonesia makin cerah;positif;0.9903
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@BasitNurdiyan-nx5qu;Gak lah trauma dulu.....smga pk prbwo udah brubah;2026-01-02T18:02:04Z;2;tidak lah trauma dulu semoga pk prbwo sudah brubah;netral;0.9217
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@tamambuhro;Orang munafiq;2025-12-30T19:00:07Z;0;orang munafiq;negatif;0.9958
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@baguzeka4857;Kenapa sekarang banyak yg bilang kalo prabowo itu bapak omon2😢;2025-12-29T02:56:23Z;0;kenapa sekarang banyak yang bilang kalau prabowo itu bapak omon2;negatif;0.9897
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@ikafitria6720;51:54 sekarang hutan sumatra bapak tebang;2025-12-25T22:16:24Z;2;sekarang hutan sumatra bapak tebang;negatif;0.8462
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@indomanik_store;Kok malah modcas 😢;2025-12-22T16:09:51Z;0;kok malah modcas;negatif;0.9893
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@PariyonoPariyono-q1d;Mohon undang undangnya di revisi dirubah pak;2025-12-21T18:22:02Z;0;mohon undang undangnya di revisi dirubah pak;netral;0.9805
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@PariyonoPariyono-q1d;Pak Prabowo Mohon lah Pak lapangan kerja didesa saya masalah pekerjaan pengambilan batu dan Tanah didesa Begal diberi izin;2025-12-21T18:20:15Z;0;pak prabowo mohon lah pak lapangan kerja didesa saya masalah pekerjaan pengambilan batu dan tanah didesa begal diberi izin;netral;0.9638
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@PariyonoPariyono-q1d;MASjid maksud saya;2025-12-21T18:16:58Z;0;masjid maksud saya;positif;0.9398
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@PariyonoPariyono-q1d;PEngumandang Adzan 25 Nabi Nabi aktif dengan kontrol waktu dengan kalende dengan TOA di Masj8d Hadir;2025-12-21T18:16:24Z;0;pengumandang adzan nabi nabi aktif dengan kontrol waktu dengan kalende dengan toa di masj8d hadir;netral;0.9733
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@satriaardinugroho420;kentut;2025-12-18T14:45:23Z;0;kentut;negatif;0.9958
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@dudibadrudin4536;20 tahun tanpa kekuasaan, banyak aset yang mandeg;2025-12-16T19:21:54Z;1;tahun tanpa kekuasaan banyak aset yang mandeg;negatif;0.984
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@Angkasa.69;"Boleh Berfikir Positif karena Aura akan nampak Positif  tetapi tidak semua Orang itu baik  Pak....
Contoh : 
Genosida dgn alibi Covid , Demokrasi dan Negri di acak2 demi Dinasti kekuasaan , banyak pengkhianat di Negeri ini Pak...
Saya yaqin kecintaan  Bpk terhadap Negeri ini..
Wujudkan Kesejateraan Rakyat Pak...
Sudah saatnya Negeri bangkit  meningkat peradababan....Bangunlah jiwanýa- bangunlah badannya , jayalah indonesiaku...Aamin";2025-12-13T23:02:06Z;0;boleh berfikir positif karena aura akan nampak positif tetapi tidak semua orang itu baik pak contoh genosida dengan alibi covid demokrasi dan negeri di acak2 demi dinasti kekuasaan banyak pengkhianat di negeri ini pak saya yaqin kecintaan bapak terhadap negeri ini wujudkan kesejateraan rakyat pak sudah saatnya negeri bangkit meningkat peradababan bangunlah jiwanýa bangunlah badannya jayalah indonesiaku aamin;positif;0.9166
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Canal Sundelbolong muncul lagi;2025-12-13T08:52:52Z;0;canal sundelbolong muncul lagi;negatif;0.6413
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Canal Sundelbolong muncul lagi;2025-12-13T08:52:19Z;0;canal sundelbolong muncul lagi;negatif;0.6413
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Canal Sundelbolong muncul lagi;2025-12-13T08:51:47Z;0;canal sundelbolong muncul lagi;negatif;0.6413
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Canal Sundelbolong muncul lagi;2025-12-13T08:51:15Z;0;canal sundelbolong muncul lagi;negatif;0.6413
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Muncul Sundelbolong muncul lagi;2025-12-13T08:50:44Z;0;muncul sundelbolong muncul lagi;negatif;0.8829
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Canal Sundelbolong muncul lagi;2025-12-13T08:50:10Z;0;canal sundelbolong muncul lagi;negatif;0.6413
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Canal Sundelbolong muncul lagi;2025-12-13T08:49:37Z;0;canal sundelbolong muncul lagi;negatif;0.6413
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Canal Sundelbolong muncul lagi;2025-12-13T08:49:03Z;0;canal sundelbolong muncul lagi;negatif;0.6413
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@radenmasplenggong1731;Canal Sundel bolong muncul  lagi;2025-12-13T08:48:29Z;0;canal sundel bolong muncul lagi;negatif;0.9899
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@AhmadArifin-vj6yr;Nazwa Anda bawa statement  Anda.menggiring opini rakyat yg membuat rakyat pesimis;2025-12-12T18:18:54Z;0;nazwa anda bawa statement anda menggiring opini rakyat yang membuat rakyat pesimis;negatif;0.9909
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@muhammadsyahfi5899;😊;2025-12-09T18:00:37Z;0;;positif;0.8912
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@MaulanasupriatinSupriatin;❤;2025-12-06T15:50:11Z;0;;positif;0.8912
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@muhammadsyahfi5899;😊;2025-12-04T16:48:35Z;0;;positif;0.8912
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@NurFauzia-h9w;The Best Prabowo;2025-12-01T18:30:33Z;0;the best prabowo;positif;0.9971
c9bHbB8z7Cg;Eksklusif: Prabowo Subianto Bicara | Mata Najwa;Najwa Shihab;@HanaChan-q6m;Bismillahirrahmanirrahim Waalaikumslm wth slm hati cinta bt rakyat dll dlm lindungan Allah SWT aamiin aamiin aamiin aamiin dari ikn;2025-11-29T13:06:46Z;1;bismillahirrahmanirrahim waalaikumslm wth salam hati cinta bt rakyat dan lain dalam lindungan allah swt amin amin amin amin dari ikn;positif;0.9952
